movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160724,"Joven viuda y estanciera","https://cinenacional.com/wp-content/uploads/2022/11/0000013751-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000013751-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222940/cinenacional/posters/160724/poster.jpg",true,""
160726,"Juan Moreira","https://cinenacional.com/wp-content/uploads/2022/11/0000013828-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000013828-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222941/cinenacional/posters/160726/poster.jpg",true,""
160733,"La buena vida","https://cinenacional.com/wp-content/uploads/2022/11/0000007303-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000007303-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222942/cinenacional/posters/160733/poster.jpg",true,""
160740,"La casa","https://cinenacional.com/wp-content/uploads/2022/11/0000041870-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000041870-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222943/cinenacional/posters/160740/poster.jpg",true,""
160756,"La fuga","https://cinenacional.com/wp-content/uploads/2022/11/0000021062-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000021062-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222944/cinenacional/posters/160756/poster.jpg",true,""
160762,"La granja","https://cinenacional.com/wp-content/uploads/2022/11/0000027851-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000027851-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222946/cinenacional/posters/160762/poster.jpg",true,""
160783,"La noche","https://cinenacional.com/wp-content/uploads/2022/11/0000056310-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000056310-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222946/cinenacional/posters/160783/poster.jpg",true,""
160785,"La novela de un joven pobre","https://cinenacional.com/wp-content/uploads/2022/11/0000014586-1.gif","C:/Users/diego/cinenacional/uploads/2022/11/0000014586-1.gif","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222947/cinenacional/posters/160785/poster.gif",true,""
160795,"La patota","https://cinenacional.com/wp-content/uploads/2022/11/0000015203-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000015203-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222949/cinenacional/posters/160795/poster.jpg",true,""
160811,"La señal","https://cinenacional.com/wp-content/uploads/2022/11/0000029370-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000029370-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222950/cinenacional/posters/160811/poster.jpg",true,""
160823,"La trampa","https://cinenacional.com/wp-content/uploads/2022/11/0000016783-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000016783-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222951/cinenacional/posters/160823/poster.jpg",true,""
160828,"La visita","https://cinenacional.com/wp-content/uploads/2022/11/0000055148-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000055148-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222952/cinenacional/posters/160828/poster.jpg",true,""
